source_iso3,target_iso3,year,export_value,import_value,log_value,above_threshold
SGP,ESP,2015,1004063772.54,1047343672.62,9.0018,FALSE
SGP,TUR,2015,72809629.05,82089781.86,7.8622,FALSE
SGP,ARE,2015,178333954.33,172848768.84,8.2512,FALSE
SGP,BGD,2015,45288028.01,51624130.02,7.656,FALSE
SGP,PAK,2015,146720838.13,154181633.94,8.1665,FALSE
SGP,EGY,2015,201965943.91,227973428.19,8.3053,FALSE
SGP,CHL,2015,373640253.57,435940295.22,8.5725,FALSE
SGP,ARG,2015,595638128.75,658709525.37,8.775,FALSE
THA,LAO,2015,7257548428.62,6602204017.76,9.8608,TRUE
THA,MYS,2015,123855443.64,136841255.64,8.0929,FALSE
THA,MMR,2015,487204024.06,501813447.33,8.6877,FALSE
THA,SGP,2015,5388707203.33,5939622368.85,9.7315,TRUE
THA,VNM,2015,229593117.0,272797244.08,8.361,FALSE
THA,USA,2015,594046618.41,631298512.74,8.7738,FALSE
THA,DEU,2015,273229529.45,290857891.6,8.4365,FALSE
THA,HKG,2015,570460890.64,586207818.35,8.7562,FALSE
THA,TWN,2015,2236222029.22,2163977152.2,9.3495,TRUE
THA,AUS,2015,136575426.33,128296895.76,8.1354,FALSE
THA,RUS,2015,95121815.81,100959531.39,7.9783,FALSE
THA,CAN,2015,25565070.8,28100988.93,7.4076,FALSE
THA,NLD,2015,2794934217.48,3393770111.16,9.4464,TRUE
THA,ITA,2015,323798996.81,311860830.01,8.5103,FALSE
THA,TUR,2015,7686157.68,8421924.15,6.8857,FALSE
THA,ARE,2015,483097960.7,484136862.05,8.684,FALSE
THA,CHL,2015,54286018250.52,52569915725.2,10.7347,TRUE
VNM,BRN,2015,456733278.91,539952063.91,8.6597,FALSE
VNM,THA,2015,3002444299.11,2799487173.94,9.4775,TRUE
VNM,HKG,2015,106195596.93,124116850.79,8.0261,FALSE
VNM,TWN,2015,698097419.97,780788377.34,8.8439,FALSE
VNM,GBR,2015,2095791833.11,1959844196.77,9.3213,TRUE
VNM,AUS,2015,6284159424.54,7163962632.4,9.7982,TRUE
VNM,BRA,2015,112103322.86,115082973.6,8.0496,FALSE
VNM,RUS,2015,2549075183.88,3164342787.62,9.4064,TRUE
VNM,MEX,2015,12344561619.54,13128660667.49,10.0915,TRUE
VNM,PAK,2015,71623990.23,79813291.5,7.8551,FALSE
VNM,NGA,2015,1209049838.87,1430676585.04,9.0824,FALSE
VNM,EGY,2015,76905993.46,87048325.57,7.886,FALSE
VNM,CHL,2015,13543092.77,13851984.75,7.1317,FALSE
CHN,BRN,2015,156237085.86,152672514.42,8.1938,FALSE
CHN,MMR,2015,1013624908.15,1120095782.32,9.0059,FALSE
CHN,JPN,2015,357023172.21,422120517.12,8.5527,FALSE
CHN,KOR,2015,203782564.36,226570785.17,8.3092,FALSE
CHN,IND,2015,1746688471.04,1711731625.18,9.2422,TRUE
CHN,HKG,2015,6977467418.74,8509818622.4,9.8437,TRUE
CHN,TWN,2015,420310741.18,419153174.24,8.6236,FALSE
CHN,BRA,2015,6159929498.07,6014981165.97,9.7896,TRUE
CHN,ZAF,2015,1161205888.81,1328991004.0,9.0649,FALSE
CHN,RUS,2015,1797709393.13,1612937007.71,9.2547,TRUE
CHN,ITA,2015,431622521.66,429325319.61,8.6351,FALSE
CHN,TUR,2015,548366677.78,553203259.23,8.7391,FALSE
CHN,ARE,2015,203455560.75,247808333.83,8.3085,FALSE
CHN,BGD,2015,546462712.13,567738205.59,8.7376,FALSE
CHN,CHL,2015,1944377249.97,1903853002.11,9.2888,TRUE
CHN,ARG,2015,763088843.31,946635457.47,8.8826,FALSE
USA,BRN,2015,751351217.35,815444704.2,8.8758,FALSE
USA,IDN,2015,328203529.23,375857815.13,8.5161,FALSE
USA,MYS,2015,363028822.83,368590725.45,8.5599,FALSE
USA,MMR,2015,158151267.35,194238771.77,8.1991,FALSE
USA,SGP,2015,61653750.73,63890167.77,7.79,FALSE
USA,VNM,2015,72232908.66,61606826.03,7.8587,FALSE
USA,CHN,2015,1393401108.61,1529537189.91,9.1441,TRUE
USA,JPN,2015,363299939.47,317496172.24,8.5603,FALSE
USA,KOR,2015,126869177.29,123905937.41,8.1034,FALSE
USA,DEU,2015,20602957.02,23803411.25,7.3139,FALSE
USA,FRA,2015,85419679.74,83181568.03,7.9316,FALSE
USA,ZAF,2015,2216126834.45,2264161499.51,9.3456,TRUE
USA,CAN,2015,4377010819.43,5181818431.44,9.6412,TRUE
USA,NLD,2015,31897716.25,35396675.38,7.5038,FALSE
USA,ITA,2015,374538047.04,323272643.32,8.5735,FALSE
USA,ESP,2015,5935821239.28,5741607280.39,9.7735,TRUE
USA,TUR,2015,5719313138.09,5127727567.5,9.7573,TRUE
USA,ARE,2015,79932008.95,69189121.39,7.9027,FALSE
USA,BGD,2015,432202241.52,391114301.05,8.6357,FALSE
USA,PAK,2015,52288793.28,50721085.91,7.7184,FALSE
USA,NGA,2015,2244022052.87,1913721938.2,9.351,TRUE
JPN,KHM,2015,1480172693.7,1638761310.43,9.1703,TRUE
JPN,IDN,2015,386349586.63,444279178.49,8.587,FALSE
JPN,LAO,2015,1246905506.1,1167380374.9,9.0958,FALSE
JPN,MYS,2015,179464645.82,195798099.7,8.254,FALSE
JPN,MMR,2015,1601049699.24,1760241229.91,9.2044,TRUE
JPN,VNM,2015,2059218215.82,1815840991.38,9.3137,TRUE
JPN,CHN,2015,1793113736.62,1926577991.91,9.2536,TRUE
JPN,KOR,2015,3878023.71,4183894.38,6.5886,FALSE
JPN,HKG,2015,169473867.54,168300068.46,8.2291,FALSE
JPN,TWN,2015,406656264.21,397978032.29,8.6092,FALSE
JPN,FRA,2015,539274999.2,572748377.89,8.7318,FALSE
JPN,GBR,2015,36488724.48,45379354.09,7.5622,FALSE
JPN,CAN,2015,143917803.0,132425444.37,8.1581,FALSE
JPN,ITA,2015,305106192.48,348388868.39,8.4845,FALSE
JPN,ARE,2015,75193765.69,90127238.15,7.8762,FALSE
JPN,BGD,2015,104386968.2,91323310.19,8.0186,FALSE
JPN,PAK,2015,26929152.01,27252651.11,7.4302,FALSE
JPN,ARG,2015,568064121.3,659391736.11,8.7544,FALSE
KOR,BRN,2015,516536115.24,516633228.46,8.7131,FALSE
KOR,IDN,2015,529093762.65,540868754.27,8.7235,FALSE
KOR,LAO,2015,9789637885.34,8639402814.51,9.9908,TRUE
KOR,MYS,2015,29982565.29,33178389.59,7.4769,FALSE
KOR,THA,2015,3550293156.08,4246760781.73,9.5503,TRUE
KOR,CHN,2015,234323059.22,199373287.05,8.3698,FALSE
KOR,USA,2015,4454108411.07,5151096262.25,9.6488,TRUE
KOR,JPN,2015,85945320.57,87720292.24,7.9342,FALSE
KOR,IND,2015,33672874.27,41426794.31,7.5273,FALSE
KOR,TWN,2015,1864346431.72,1791678775.23,9.2705,TRUE
KOR,FRA,2015,213275713.78,240202390.79,8.3289,FALSE
KOR,BRA,2015,269635266.5,300193012.52,8.4308,FALSE
KOR,MEX,2015,441873860.07,523428679.35,8.6453,FALSE
KOR,NLD,2015,186683024.66,205161794.01,8.2711,FALSE
KOR,ITA,2015,1813242960.03,1986673518.67,9.2585,TRUE
KOR,ARE,2015,12130545790.98,13745953551.54,10.0839,TRUE
KOR,NGA,2015,10936132859.46,10105245765.89,10.0389,TRUE
DEU,KHM,2015,21847703.72,24656758.47,7.3394,FALSE
DEU,IDN,2015,6940524394.65,6562713671.27,9.8414,TRUE
DEU,LAO,2015,10662602362.7,13309165647.44,10.0279,TRUE
DEU,PHL,2015,346591844.08,339464099.39,8.5398,FALSE
DEU,SGP,2015,6582491612.8,5684303387.63,9.8184,TRUE
DEU,THA,2015,1237211056.91,1366315799.15,9.0924,FALSE
DEU,VNM,2015,1115037145.63,1059826137.94,9.0473,FALSE
DEU,JPN,2015,292384109.2,318193619.66,8.466,FALSE
DEU,HKG,2015,594476050.19,586092096.0,8.7741,FALSE
DEU,BRA,2015,4411360197.91,5413831166.93,9.6446,TRUE
DEU,ZAF,2015,4150029252.2,3780698956.97,9.6181,TRUE
DEU,RUS,2015,354436247.3,303444826.5,8.5495,FALSE
DEU,CAN,2015,4825854843.93,5060311077.54,9.6836,TRUE
DEU,NLD,2015,40328902.53,43456187.09,7.6056,FALSE
DEU,ESP,2015,267314019.04,313690953.1,8.427,FALSE
DEU,TUR,2015,7476258403.67,8705574257.03,9.8737,TRUE
DEU,SAU,2015,939131724.91,859410422.76,8.9727,FALSE
DEU,ARE,2015,6060890683.58,6431039974.82,9.7825,TRUE
DEU,BGD,2015,677341402.47,756923479.7,8.8308,FALSE
DEU,PAK,2015,714679626.28,871191331.0,8.8541,FALSE
DEU,CHL,2015,553458381.49,470779033.02,8.7431,FALSE
DEU,ARG,2015,268517135.47,315451851.29,8.429,FALSE
IND,BRN,2015,1286552024.35,1454737453.93,9.1094,TRUE
IND,KHM,2015,4528607349.53,5445268687.56,9.656,TRUE
IND,LAO,2015,1219286914.14,1272041672.08,9.0861,FALSE
IND,MYS,2015,870329130.03,1066958538.09,8.9397,TRUE
IND,MMR,2015,15912267.07,16354479.77,7.2017,FALSE
IND,SGP,2015,9499849597.93,10800131553.81,9.9777,TRUE
IND,THA,2015,2137569766.09,2023091292.56,9.3299,TRUE
IND,CHN,2015,1300372797.13,1272501938.64,9.1141,TRUE
IND,KOR,2015,352088008.54,331751503.18,8.5467,FALSE
IND,HKG,2015,1145989236.5,1382505648.62,9.0592,FALSE
IND,TWN,2015,2513139106.49,2833191865.4,9.4002,TRUE
IND,RUS,2015,5900679718.54,6202701764.32,9.7709,TRUE
IND,MEX,2015,148564975.9,163522052.65,8.1719,FALSE
IND,CAN,2015,102560751.28,116163261.51,8.011,FALSE
IND,ITA,2015,3079799763.66,3307803389.66,9.4885,TRUE
IND,ARE,2015,149076812.52,134902020.04,8.1734,FALSE
IND,BGD,2015,3927282652.06,3606007022.84,9.5941,TRUE
IND,PAK,2015,316750154.82,277925082.67,8.5007,FALSE
IND,CHL,2015,91420319.73,87129056.3,7.961,FALSE
IND,ARG,2015,121671951.31,151028141.51,8.0852,FALSE
HKG,KHM,2015,705323489.97,723838309.47,8.8484,FALSE
HKG,LAO,2015,277601262.84,266916243.64,8.4434,FALSE
HKG,PHL,2015,3998763529.88,3709071780.89,9.6019,TRUE
HKG,VNM,2015,44694144401.92,39959242065.69,10.6503,TRUE
HKG,CHN,2015,9926246912.44,8620731064.14,9.9968,TRUE
HKG,DEU,2015,326441266.71,384798220.12,8.5138,FALSE
HKG,IND,2015,380426829.67,360074295.91,8.5803,FALSE
HKG,TWN,2015,515557819.62,486988029.6,8.7123,FALSE
HKG,GBR,2015,4298893.13,4228531.26,6.6334,FALSE
HKG,BRA,2015,1410893039.5,1501084298.29,9.1495,TRUE
HKG,ZAF,2015,225604914.45,278176398.1,8.3533,FALSE
HKG,MEX,2015,35187697.52,42718992.44,7.5464,FALSE
HKG,CAN,2015,1599294803.99,1550429407.23,9.2039,TRUE
HKG,NLD,2015,203626835.25,176462065.25,8.3088,FALSE
HKG,ESP,2015,382460965.19,341446186.22,8.5826,FALSE
HKG,TUR,2015,21058483.87,23126650.31,7.3234,FALSE
HKG,SAU,2015,1889004381.81,1879620259.71,9.2762,TRUE
HKG,CHL,2015,689185623.24,807492654.38,8.8383,FALSE
TWN,KHM,2015,867527089.01,924650991.29,8.9383,FALSE
TWN,IDN,2015,312953283.37,328999503.21,8.4955,FALSE
TWN,LAO,2015,185935476.98,230016390.35,8.2694,FALSE
TWN,MYS,2015,203209380.9,238774851.41,8.3079,FALSE
TWN,MMR,2015,71890857.38,86306034.61,7.8567,FALSE
TWN,SGP,2015,1310464078.0,1185824626.78,9.1174,TRUE
TWN,THA,2015,3342562856.76,3106547667.4,9.5241,TRUE
TWN,USA,2015,19932597.06,17385362.0,7.2996,FALSE
TWN,KOR,2015,134555054.08,129592393.22,8.1289,FALSE
TWN,HKG,2015,53767034.28,62750842.73,7.7305,FALSE
TWN,AUS,2015,98164784.07,118508833.83,7.992,FALSE
TWN,BRA,2015,20199166085.23,21815742876.82,10.3053,TRUE
TWN,RUS,2015,1474957834.81,1399067172.19,9.1688,TRUE
TWN,MEX,2015,322153097.13,384850488.14,8.5081,FALSE
TWN,NLD,2015,886300872.12,891894282.51,8.9476,FALSE
TWN,ESP,2015,1115949830.78,981002879.96,9.0476,FALSE
TWN,TUR,2015,22391529165.01,19679626748.84,10.3501,TRUE
TWN,SAU,2015,8120624427.78,9927265652.45,9.9096,TRUE
TWN,ARE,2015,2612466382.81,2942761694.21,9.4171,TRUE
TWN,BGD,2015,646451261.32,673450180.47,8.8105,FALSE
TWN,PAK,2015,3951982327.81,4863591465.51,9.5968,TRUE
TWN,NGA,2015,2327368595.37,2724237968.19,9.3669,TRUE
TWN,EGY,2015,1779019975.15,2132213895.25,9.2502,TRUE
TWN,ARG,2015,123549208.26,105556564.88,8.0918,FALSE
FRA,KHM,2015,6933709340.92,6043693311.74,9.841,TRUE
FRA,PHL,2015,614249008.95,550913855.87,8.7883,FALSE
FRA,SGP,2015,472249600.3,487036871.85,8.6742,FALSE
FRA,THA,2015,1100913654.34,936272450.94,9.0418,FALSE
FRA,USA,2015,49412445.35,48217372.64,7.6938,FALSE
FRA,KOR,2015,1331822334.61,1623558225.39,9.1244,TRUE
FRA,DEU,2015,86393561.82,89955157.4,7.9365,FALSE
FRA,IND,2015,6196554137.33,5889301110.93,9.7922,TRUE
FRA,TWN,2015,3735518024.75,4335602899.95,9.5724,TRUE
FRA,GBR,2015,25575222.08,23435730.13,7.4078,FALSE
FRA,AUS,2015,47440010117.92,42642855239.5,10.6761,TRUE
FRA,BRA,2015,1003638440.7,1181090164.61,9.0016,FALSE
FRA,RUS,2015,1327525341.07,1364956352.42,9.123,TRUE
FRA,MEX,2015,40176769341.29,38274619885.74,10.604,TRUE
FRA,ITA,2015,652840928.34,802655845.88,8.8148,FALSE
FRA,BGD,2015,9770149758.8,9396063809.57,9.9899,TRUE
FRA,EGY,2015,158893662.75,144440898.43,8.2011,FALSE
FRA,CHL,2015,701981008.6,846461637.08,8.8463,FALSE
GBR,KHM,2015,1711996534.89,1854882102.52,9.2335,TRUE
GBR,IDN,2015,1769496102.25,1582444015.07,9.2478,TRUE
GBR,LAO,2015,159219193.95,167313584.03,8.202,FALSE
GBR,MYS,2015,58596353.09,53813887.6,7.7679,FALSE
GBR,PHL,2015,4092084834.54,4437732213.72,9.6119,TRUE
GBR,THA,2015,2149675345.37,2458021577.35,9.3324,TRUE
GBR,USA,2015,344226651.39,426173115.98,8.5368,FALSE
GBR,DEU,2015,18846826183.57,18759015960.0,10.2752,TRUE
GBR,IND,2015,123822304.2,137917441.25,8.0928,FALSE
GBR,HKG,2015,13445481989.71,12201775111.39,10.1286,TRUE
GBR,TWN,2015,64904082.72,64253073.2,7.8123,FALSE
GBR,FRA,2015,172347016.2,211260792.05,8.2364,FALSE
GBR,BRA,2015,3331720863.28,3264971355.71,9.5227,TRUE
GBR,RUS,2015,238488498.2,284292934.04,8.3775,FALSE
GBR,MEX,2015,3494550003.45,3698110180.45,9.5434,TRUE
GBR,CAN,2015,1441501837.15,1532785976.64,9.1588,TRUE
GBR,ITA,2015,20786458.62,21436551.28,7.3178,FALSE
GBR,ESP,2015,25027630.23,29860797.77,7.3984,FALSE
GBR,SAU,2015,2128732648.38,2513078596.19,9.3281,TRUE
GBR,PAK,2015,397569444.46,420207963.29,8.5994,FALSE
GBR,NGA,2015,346983814.67,375218250.71,8.5403,FALSE
GBR,EGY,2015,128185084.03,119634839.59,8.1078,FALSE
AUS,BRN,2015,19263226527.59,22124591960.64,10.2847,TRUE
AUS,KHM,2015,34661439742.24,34529709355.99,10.5398,TRUE
AUS,IDN,2015,440235799.23,407905697.57,8.6437,FALSE
AUS,MMR,2015,10089930278.96,12150235207.72,10.0039,TRUE
AUS,PHL,2015,736111769.95,688501196.08,8.8669,FALSE
AUS,THA,2015,147437413.2,168595149.18,8.1686,FALSE
AUS,VNM,2015,227238753.87,202072448.09,8.3565,FALSE
AUS,USA,2015,1085940777.64,992628667.39,9.0358,FALSE
AUS,KOR,2015,200305106.82,231261928.78,8.3017,FALSE
AUS,HKG,2015,5026771860.32,5000903000.9,9.7013,TRUE
AUS,ZAF,2015,234686674.02,234737427.36,8.3705,FALSE
AUS,MEX,2015,399427931.47,491501927.54,8.6014,FALSE
AUS,NLD,2015,409531498.63,418682231.93,8.6123,FALSE
AUS,ESP,2015,5299657514.12,4867820983.16,9.7242,TRUE
AUS,SAU,2015,454684945.1,565506612.73,8.6577,FALSE
AUS,ARE,2015,116701352.24,104633360.06,8.0671,FALSE
AUS,NGA,2015,4369992081.8,4392620504.68,9.6405,TRUE
AUS,EGY,2015,120444934.39,148839260.58,8.0808,FALSE
AUS,ARG,2015,896281967.86,833453834.29,8.9524,FALSE
BRA,BRN,2015,1355118380.02,1446307341.35,9.132,TRUE
BRA,KHM,2015,1732701809.78,1850399865.59,9.2387,TRUE
BRA,LAO,2015,1497550456.2,1545570721.65,9.1754,TRUE
BRA,MMR,2015,115864614.23,120669258.39,8.064,FALSE
BRA,SGP,2015,208494348.38,244882140.97,8.3191,FALSE
BRA,CHN,2015,45367624.52,47090184.09,7.6567,FALSE
BRA,FRA,2015,735009119.86,721087231.04,8.8663,FALSE
BRA,AUS,2015,300526914.87,280211927.08,8.4779,FALSE
BRA,ZAF,2015,149896352.97,135936860.24,8.1758,FALSE
BRA,RUS,2015,1013979536.04,972013085.89,9.006,FALSE
BRA,MEX,2015,3483518035.49,3625244184.79,9.542,TRUE
BRA,CAN,2015,61002522.33,68281819.78,7.7853,FALSE
BRA,NLD,2015,1254470031.81,1222844786.29,9.0985,FALSE
BRA,ITA,2015,296658325.01,342969341.13,8.4723,FALSE
BRA,ESP,2015,254819240.37,255143679.66,8.4062,FALSE
BRA,TUR,2015,9030422520.28,9904630307.34,9.9557,TRUE
BRA,ARE,2015,1471641548.26,1541874378.07,9.1678,TRUE
BRA,BGD,2015,1306847069.38,1169889937.47,9.1162,TRUE
BRA,PAK,2015,108019004.25,123785978.82,8.0335,FALSE
BRA,EGY,2015,200032697.03,223679708.1,8.3011,FALSE
BRA,CHL,2015,61488684.56,74610542.37,7.7888,FALSE
BRA,ARG,2015,622893760.8,767516822.42,8.7944,FALSE
ZAF,BRN,2015,806117925.87,696170543.7,8.9064,FALSE
ZAF,KHM,2015,436769990.05,387376696.95,8.6403,FALSE
ZAF,LAO,2015,4298856677.54,4801964375.65,9.6334,TRUE
ZAF,MYS,2015,653814837.93,726451762.28,8.8155,FALSE
ZAF,MMR,2015,569430867.99,680625700.78,8.7554,FALSE
ZAF,SGP,2015,506700674.2,457437596.08,8.7048,FALSE
ZAF,THA,2015,541890141.48,613543189.62,8.7339,FALSE
ZAF,VNM,2015,6048937112.16,6853413574.58,9.7817,TRUE
ZAF,CHN,2015,21867277.38,26064161.97,7.3398,FALSE
ZAF,USA,2015,856493386.02,815847853.7,8.9327,FALSE
ZAF,IND,2015,372164541.4,395557448.38,8.5707,FALSE
ZAF,HKG,2015,4033142630.67,4775812598.45,9.6056,TRUE
ZAF,GBR,2015,554572985.25,632329280.86,8.744,FALSE
ZAF,AUS,2015,196155929.59,213665504.56,8.2926,FALSE
ZAF,MEX,2015,489787599.24,464494650.99,8.69,FALSE
ZAF,NLD,2015,515374731.34,448857307.58,8.7121,FALSE
ZAF,ITA,2015,309917457.24,295252146.39,8.4912,FALSE
ZAF,SAU,2015,242524363.13,291272564.23,8.3848,FALSE
ZAF,BGD,2015,8434190354.92,8991092449.57,9.926,TRUE
ZAF,NGA,2015,61638954.01,58481013.9,7.7899,FALSE
ZAF,EGY,2015,1226024367.67,1159708219.2,9.0885,FALSE
ZAF,CHL,2015,299886251.53,255696561.46,8.477,FALSE
RUS,IDN,2015,840681359.9,986872845.53,8.9246,FALSE
RUS,LAO,2015,232075103.44,278173099.19,8.3656,FALSE
RUS,MMR,2015,1869124783.96,1856612140.72,9.2716,TRUE
RUS,USA,2015,20232076990.2,17626013411.69,10.306,TRUE
RUS,JPN,2015,495643043.34,604686095.44,8.6952,FALSE
RUS,DEU,2015,78307551.13,86794333.1,7.8938,FALSE
RUS,IND,2015,18535873.48,22251197.42,7.268,FALSE
RUS,HKG,2015,3154512798.89,2701982398.93,9.4989,TRUE
RUS,GBR,2015,15332248101.69,14924820037.37,10.1856,TRUE
RUS,BRA,2015,1127475361.34,1232885067.04,9.0521,FALSE
RUS,ZAF,2015,1009468779.79,1041705246.82,9.0041,FALSE
RUS,MEX,2015,282659713.65,260703009.72,8.4513,FALSE
RUS,CAN,2015,4444804821.54,3851179988.07,9.6479,TRUE
RUS,NLD,2015,1906261816.59,2316491426.66,9.2802,TRUE
RUS,ESP,2015,898643358.24,1089614651.08,8.9536,FALSE
RUS,TUR,2015,573231079.09,638223051.06,8.7583,FALSE
RUS,SAU,2015,85694722.94,103764445.86,7.933,FALSE
RUS,BGD,2015,149834996.01,135900530.47,8.1756,FALSE
RUS,PAK,2015,4427270855.6,4221537249.85,9.6461,TRUE
RUS,NGA,2015,184096292.43,183429260.34,8.265,FALSE
RUS,EGY,2015,3137775815.12,3892598014.15,9.4966,TRUE
RUS,ARG,2015,378029983.0,456823118.13,8.5775,FALSE
MEX,BRN,2015,1510687909.97,1496826024.29,9.1792,TRUE
MEX,LAO,2015,222179244.11,263673087.51,8.3467,FALSE
MEX,SGP,2015,863349863.3,969501333.7,8.9362,FALSE
MEX,THA,2015,499448000.35,535776875.86,8.6985,FALSE
MEX,VNM,2015,257256796.87,288584058.18,8.4104,FALSE
MEX,JPN,2015,637609608.99,656504869.72,8.8046,FALSE
MEX,KOR,2015,2664884327.26,3150349204.78,9.4257,TRUE
MEX,DEU,2015,2244118175.2,2455421593.39,9.351,TRUE
MEX,IND,2015,4203349389.73,3785472217.67,9.6236,TRUE
MEX,HKG,2015,277054408.59,255038312.22,8.4426,FALSE
MEX,TWN,2015,88252563.53,86573730.48,7.9457,FALSE
MEX,FRA,2015,8145233528.95,8708261411.35,9.9109,TRUE
MEX,AUS,2015,485281542.11,482517362.19,8.686,FALSE
MEX,ZAF,2015,412454639.73,508577670.39,8.6154,FALSE
MEX,RUS,2015,113426037.99,122781293.46,8.0547,FALSE
MEX,CAN,2015,697154777.53,825488894.48,8.8433,FALSE
MEX,NLD,2015,399363881.67,404804655.55,8.6014,FALSE
MEX,TUR,2015,324538439.84,358559410.61,8.5113,FALSE
MEX,ARE,2015,251425757.88,251452498.7,8.4004,FALSE
MEX,BGD,2015,6393607242.85,6474257124.45,9.8057,TRUE
MEX,PAK,2015,313567242.81,312888668.05,8.4963,FALSE
MEX,ARG,2015,4758826496.11,5915330848.39,9.6775,TRUE
CAN,KHM,2015,54877417.95,50930264.96,7.7394,FALSE
CAN,MYS,2015,82134996.64,81646658.95,7.9145,FALSE
CAN,MMR,2015,1572240373.88,1635454327.99,9.1965,TRUE
CAN,SGP,2015,1033535989.86,1236436637.58,9.0143,FALSE
CAN,THA,2015,339518560.12,292740726.87,8.5309,FALSE
CAN,CHN,2015,465313373.97,401419889.16,8.6677,FALSE
CAN,JPN,2015,20019172507.57,21514367862.61,10.3014,TRUE
CAN,DEU,2015,3114475413.48,3718489000.78,9.4934,TRUE
CAN,FRA,2015,3536114253.1,4307849431.38,9.5485,TRUE
CAN,GBR,2015,3934099231.14,4419379290.8,9.5948,TRUE
CAN,BRA,2015,52900934.72,48389347.4,7.7235,FALSE
CAN,RUS,2015,1623985042.04,1418491612.3,9.2106,TRUE
CAN,MEX,2015,7312595918.88,8087859359.08,9.8641,TRUE
CAN,NLD,2015,302376476.24,309605768.36,8.4805,FALSE
CAN,ESP,2015,4704753603.43,5569558927.65,9.6725,TRUE
CAN,TUR,2015,4176039207.51,3608802123.17,9.6208,TRUE
CAN,SAU,2015,615805799.02,561817296.85,8.7894,FALSE
CAN,BGD,2015,502474839.34,619095518.2,8.7011,FALSE
CAN,PAK,2015,185937453.88,211420949.18,8.2694,FALSE
CAN,EGY,2015,8615771696.92,10649539894.47,9.9353,TRUE
CAN,CHL,2015,224850208.93,234156852.83,8.3519,FALSE
CAN,ARG,2015,9892352251.41,11672910341.37,9.9953,TRUE
NLD,BRN,2015,296068392.17,268601677.55,8.4714,FALSE
NLD,KHM,2015,937561277.82,839168339.02,8.972,FALSE
NLD,IDN,2015,869782934.81,893212196.87,8.9394,FALSE
NLD,MYS,2015,281521993.18,293154975.27,8.4495,FALSE
NLD,MMR,2015,582501539.43,601797431.77,8.7653,FALSE
NLD,SGP,2015,51866149087.19,62955020905.13,10.7149,TRUE
NLD,VNM,2015,8791502059.97,9493836467.51,9.9441,TRUE
NLD,CHN,2015,184200293.47,176189291.39,8.2653,FALSE
NLD,USA,2015,678198044.37,643499839.7,8.8314,FALSE
NLD,DEU,2015,22152887356.85,27085139522.17,10.3454,TRUE
NLD,IND,2015,59768012.01,59646487.92,7.7765,FALSE
NLD,HKG,2015,1638131457.13,1878441284.11,9.2143,TRUE
NLD,TWN,2015,4426078566.48,5285604901.75,9.646,TRUE
NLD,FRA,2015,224445064.99,280268176.45,8.3511,FALSE
NLD,GBR,2015,1313883176.84,1425959185.39,9.1186,TRUE
NLD,AUS,2015,1347542889.09,1351225049.42,9.1295,TRUE
NLD,BRA,2015,131488909.16,152601850.4,8.1189,FALSE
NLD,RUS,2015,29616822.99,31612396.92,7.4715,FALSE
NLD,CAN,2015,492687576.27,485625760.46,8.6926,FALSE
NLD,ITA,2015,1131048687.54,1173010036.92,9.0535,FALSE
NLD,TUR,2015,264535721.21,309835495.72,8.4225,FALSE
NLD,SAU,2015,1796002450.24,2109483337.56,9.2543,TRUE
NLD,ARE,2015,297940812.85,368317568.9,8.4741,FALSE
NLD,PAK,2015,1766413110.88,1889192989.38,9.2471,TRUE
NLD,NGA,2015,361950412.1,392882347.35,8.5586,FALSE
NLD,CHL,2015,20094697216.94,22431647862.18,10.3031,TRUE
NLD,ARG,2015,220195669.46,194537836.2,8.3428,FALSE
ITA,KHM,2015,331595011.94,384761822.21,8.5206,FALSE
ITA,LAO,2015,1413805821.54,1402086983.13,9.1504,TRUE
ITA,THA,2015,4085116528.41,4574943178.41,9.6112,TRUE
ITA,CHN,2015,168261559.57,143964565.0,8.226,FALSE
ITA,DEU,2015,149471752.51,157180706.84,8.1746,FALSE
ITA,IND,2015,28399432.99,33252262.71,7.4533,FALSE
ITA,FRA,2015,3361123106.68,3831994361.5,9.5265,TRUE
ITA,GBR,2015,5112196486.01,5945385382.63,9.7086,TRUE
ITA,RUS,2015,1573411503.85,1727882550.88,9.1968,TRUE
ITA,MEX,2015,289628491.07,257483200.21,8.4618,FALSE
ITA,CAN,2015,602211029.13,562997679.6,8.7797,FALSE
ITA,NLD,2015,1185534549.01,1104910627.79,9.0739,FALSE
ITA,ESP,2015,13208892.1,13995162.31,7.1209,FALSE
ITA,PAK,2015,53609867.98,60018192.37,7.7292,FALSE
ITA,NGA,2015,7376786.13,8585026.36,6.8679,FALSE
ITA,CHL,2015,137875935.21,171217934.84,8.1395,FALSE
ITA,ARG,2015,268336030.2,234190312.21,8.4287,FALSE
ESP,KHM,2015,1770486697.54,1676425523.37,9.2481,TRUE
ESP,MMR,2015,89204837.78,100278193.19,7.9504,FALSE
ESP,THA,2015,5138883879.21,5649406659.86,9.7109,TRUE
ESP,VNM,2015,108639839.06,122929790.05,8.036,FALSE
ESP,USA,2015,41454154.31,48618134.87,7.6176,FALSE
ESP,KOR,2015,52952852.38,60425932.69,7.7239,FALSE
ESP,DEU,2015,2529704114.06,2615898504.92,9.4031,TRUE
ESP,IND,2015,687116753.54,766506127.76,8.837,FALSE
ESP,FRA,2015,182037854.69,204008917.01,8.2602,FALSE
